window_start,window_end,meanx,meany,meanz,sdx,sdy,sdz,meanxg,meanyg,meanzg,sdxg,sdyg,sdzg,label,interval_ms,long_interval
1744005394323,1744005394344,-0.1770928,8.630918,4.9768443,0.9014696,1.3568245,1.246823,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,21,False
1744005394344,1744005394363,-0.14036895,8.618038,4.987714,0.9186114,1.361209,1.2379855,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005394363,1744005394383,-0.09890136,8.671212,4.9600406,0.9249219,1.367274,1.232507,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394383,1744005394403,-0.09370296,8.667599,4.965909,0.9278582,1.3675753,1.2345628,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394403,1744005394422,-0.10287345,8.62877,4.9503975,0.9268907,1.3448368,1.2214466,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005394422,1744005394443,-0.11041082,8.649744,4.915492,0.924271,1.3452368,1.2056257,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,21,False
1744005394443,1744005394460,-0.111344025,8.609902,4.921091,0.9241702,1.3607662,1.2019274,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,17,False
1744005394460,1744005394481,-0.09820145,8.674211,4.8757954,0.91290534,1.3897771,1.257425,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,21,False
1744005394481,1744005394501,-0.0995893,8.635453,4.910629,0.9129019,1.3963928,1.2700706,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394501,1744005394520,-0.13877773,8.629392,4.9142003,0.9166821,1.3977854,1.2745087,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005394520,1744005394542,-0.15464813,8.660349,4.8885374,0.9190559,1.4250025,1.2923424,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,22,False
1744005394542,1744005394560,-0.16721644,8.63282,4.9045515,0.91625154,1.4476728,1.279273,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,18,False
1744005394560,1744005394578,-0.15642482,8.690325,4.7922916,0.9065264,1.4333037,1.2190629,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,18,False
1744005394578,1744005394598,-0.14002201,8.680221,4.7807045,0.89977705,1.4394253,1.2031091,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394598,1744005394618,-0.19877176,8.56789,4.881951,0.8839588,1.3601156,1.1719654,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394618,1744005394637,-0.24342184,8.62554,4.844868,0.8745691,1.3760178,1.1725283,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005394637,1744005394658,-0.21395423,8.621328,4.8301163,0.8307465,1.3843399,1.1600807,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,21,False
1744005394658,1744005394677,-0.24193831,8.625109,4.852525,0.87821484,1.3853371,1.1767031,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005394677,1744005394696,-0.28498515,8.656305,4.853075,0.8540459,1.3749195,1.1768708,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005394696,1744005394716,-0.2788356,8.646345,4.820898,0.8561916,1.3577436,1.2304509,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394716,1744005394737,-0.29892334,8.6735935,4.806816,0.86326534,1.3523356,1.2260741,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,21,False
1744005394737,1744005394757,-0.33490545,8.64534,4.8020964,0.92992073,1.4082072,1.2169881,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394757,1744005394775,-0.33873397,8.669256,4.7675495,0.9350292,1.4202939,1.2043562,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,18,False
1744005394775,1744005394795,-0.34503308,8.631384,4.810094,0.92881334,1.3950974,1.1559579,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394795,1744005394814,-0.3808058,8.611512,4.8642197,0.90899104,1.3707571,1.1170236,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005394814,1744005394835,-0.40704307,8.621688,4.850144,0.9074961,1.3597902,1.1081072,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,21,False
1744005394835,1744005394853,-0.42380482,8.639239,4.83669,0.9163151,1.351602,1.100023,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,18,False
1744005394853,1744005394873,-0.456078,8.614007,4.8289075,0.93063176,1.3518616,1.1005231,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394873,1744005394893,-0.49366325,8.614199,4.8072166,0.9136108,1.3519548,1.1090646,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394893,1744005394913,-0.51142997,8.593513,4.8035316,0.90180147,1.3502861,1.1072617,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394913,1744005394932,-0.5095396,8.612141,4.822249,0.90123683,1.3245299,1.1195546,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005394932,1744005394952,-0.48552763,8.635841,4.8116193,0.88441175,1.3372903,1.12821,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394952,1744005394972,-0.50860643,8.597419,4.848636,0.85459423,1.3279642,1.0824058,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005394972,1744005394995,-0.5707301,8.57391,4.8712363,0.81727767,1.3216583,1.0799148,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,23,False
1744005394995,1744005395010,-0.5818149,8.568209,4.8419065,0.8158152,1.323262,1.0518526,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,15,False
1744005395010,1744005395032,-0.57276404,8.617381,4.826897,0.8195714,1.3061398,1.0502602,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,22,False
1744005395032,1744005395050,-0.54832137,8.670077,4.80535,0.8234167,1.3595489,1.0583036,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,18,False
1744005395050,1744005395070,-0.5323552,8.694501,4.7902155,0.8410333,1.3634827,1.0525613,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005395070,1744005395089,-0.52883774,8.677309,4.8024006,0.84322333,1.358429,1.045015,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005395089,1744005395108,-0.5206722,8.657125,4.809729,0.83722067,1.3585048,1.0464094,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005395108,1744005395128,-0.48990655,8.716312,4.7808833,0.823287,1.3073747,1.0333287,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005395128,1744005395148,-0.4384369,8.71011,4.7506204,0.8561561,1.3019977,1.0409716,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005395148,1744005395169,-0.43664226,8.721457,4.774321,0.8571272,1.3058623,1.0578989,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,21,False
1744005395169,1744005395192,-0.4652545,8.674701,4.802305,0.86759526,1.2969897,1.0513828,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,23,False
1744005395192,1744005395209,-0.45771706,8.709726,4.794786,0.8674001,1.2811548,1.0510752,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,17,False
1744005395209,1744005395226,-0.45527038,8.666799,4.6244707,0.8650386,1.3589962,1.6069881,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,17,False
1744005395226,1744005395246,-0.44291744,8.704504,4.514036,0.8728876,1.4071774,1.835129,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005395246,1744005395268,-0.38093135,8.533417,4.560648,1.0457474,1.7668669,1.8833995,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,22,False
1744005395268,1744005395285,-0.47293544,8.546488,4.5492525,1.1422542,1.7777472,1.8814616,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,17,False
1744005395285,1744005395305,-0.59939015,8.722193,4.750782,1.392898,2.0869138,2.3812766,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005395305,1744005395325,-0.5833941,8.527219,5.089187,1.4017942,2.3925629,3.2695942,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005395325,1744005395343,-0.6049893,8.480679,4.985859,1.3825836,2.427861,3.374622,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,18,False
1744005395343,1744005395365,-0.66408014,8.623722,5.127418,1.3733814,2.71455,3.4985664,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,22,False
1744005395365,1744005395385,-0.6467261,8.364322,5.1335683,1.3940272,3.2784133,3.4995584,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005395385,1744005395404,-0.6188318,8.575961,4.6184525,1.4158753,3.6039057,4.9758596,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005395404,1744005395423,-0.6418388,8.715055,4.2691784,1.4145459,3.7559128,5.5445886,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005395423,1744005395442,-0.7002835,8.564637,4.902852,1.4482092,3.9622471,7.1000223,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005395442,1744005395462,-0.71881586,8.291544,4.8222914,1.4522636,4.253762,7.1522193,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,20,False
1744005395462,1744005395481,-0.76346594,8.734066,4.8558326,1.4677509,5.1907015,7.162634,0.123122364,0.18710864,0.07842057,0.4872981,0.33285847,0.2845257,1,19,False
1744005395481,1744005395496,-0.76346594,8.734066,4.8558326,1.4677509,5.1907015,7.162634,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,15,False
1744005395496,1744005395520,-0.7251389,8.568656,4.923274,1.4941926,5.2580423,7.1641817,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,24,False
1744005395520,1744005395541,-0.8209236,8.766429,4.8901634,1.6109179,5.3716145,7.1710505,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,21,False
1744005395541,1744005395560,-0.8272168,8.721875,5.016523,1.6111001,5.372599,7.1872,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,19,False
1744005395560,1744005395579,-0.8005488,8.746102,4.9232206,1.633633,5.370048,7.201961,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,19,False
1744005395579,1744005395601,-0.88376516,8.745073,4.9447203,1.762815,5.3704247,7.2097206,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,22,False
1744005395601,1744005395619,-1.0004332,8.374946,5.073376,1.9588695,5.8581367,7.247558,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,18,False
1744005395619,1744005395638,-0.91780907,8.542246,4.9939404,2.0521715,5.9012146,7.264708,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,19,False
1744005395638,1744005395657,-0.6579066,8.758885,4.6106224,2.6005468,6.112111,7.6810627,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,19,False
1744005395657,1744005395678,-0.77172124,8.885579,4.535494,2.7280147,6.18024,7.693076,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,21,False
1744005395678,1744005395699,-0.94141424,8.682847,4.7871413,2.9211955,6.2808957,7.8118186,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,21,False
1744005395699,1744005395717,-0.9260464,8.532518,4.8452744,2.9223742,6.3592353,7.8228307,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,18,False
1744005395717,1744005395745,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.06719167,0.17947304,0.08694342,0.5873892,0.33439714,0.2673608,1,28,False
1744005395745,1744005395766,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.06240263,0.15365252,0.07929561,0.5848535,0.354006,0.2649156,1,21,False
1744005395766,1744005395785,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.061290883,0.1423946,0.05897272,0.58505905,0.35544208,0.26004663,1,19,False
1744005395785,1744005395806,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.038744513,0.1366954,0.043938242,0.5826768,0.34903455,0.27490252,1,21,False
1744005395806,1744005395824,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.10573155,0.10852923,0.027335413,0.7349086,0.36245435,0.27530673,1,18,False
1744005395824,1744005395845,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.13400766,0.084437415,0.02863041,0.7564537,0.40554765,0.27577633,1,21,False
1744005395845,1744005395864,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.08325695,0.08904321,0.022149323,0.80533445,0.40441525,0.27953258,1,19,False
1744005395864,1744005395882,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.10990364,0.0722388,-0.003031328,0.7875118,0.40100643,0.3281015,1,18,False
1744005395882,1744005395904,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.073100105,0.06996644,-0.02263494,0.75517225,0.40475804,0.34600505,1,22,False
1744005395904,1744005395924,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.08885996,0.0505415,-0.03807106,0.74797434,0.4283895,0.3443027,1,20,False
1744005395924,1744005395942,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.10454041,0.024635488,-0.044174954,0.74175143,0.42910126,0.35139447,1,18,False
1744005395942,1744005395962,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.07376592,0.025228001,-0.056900427,0.72981554,0.4283959,0.35651594,1,20,False
1744005395962,1744005395982,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.10303314,0.009003898,-0.07549613,0.7214907,0.44137445,0.35904998,1,20,False
1744005395982,1744005396003,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.10204357,-0.006346701,-0.08350587,0.7215579,0.44360858,0.3667856,1,21,False
1744005396003,1744005396020,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.097052954,-0.013273725,-0.09858924,0.72262007,0.44756314,0.37234238,1,17,False
1744005396020,1744005396040,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.10241619,-0.031880137,-0.108936965,0.72394204,0.46570897,0.37488446,1,20,False
1744005396040,1744005396062,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.11557995,-0.05203198,-0.1196329,0.71832705,0.47113732,0.37767625,1,22,False
1744005396062,1744005396079,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.10675932,-0.062263664,-0.1282596,0.7126404,0.47661337,0.38189813,1,17,False
1744005396079,1744005396100,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.1172781,-0.07710724,-0.13835691,0.7128589,0.48781854,0.37775138,1,21,False
1744005396100,1744005396119,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.118707485,-0.08886607,-0.14557102,0.7128264,0.49047488,0.37811834,1,19,False
1744005396119,1744005396138,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.11596478,-0.098529674,-0.15178944,0.712292,0.49327844,0.37897354,1,19,False
1744005396138,1744005396157,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.122164875,-0.11063057,-0.15958996,0.71023643,0.49631917,0.37715864,1,19,False
1744005396157,1744005396177,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.12674011,-0.12788089,-0.16303517,0.71071297,0.49720523,0.37807286,1,20,False
1744005396177,1744005396197,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.13736887,-0.140446,-0.1682396,0.71058905,0.50425035,0.37639976,1,20,False
1744005396197,1744005396216,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.14929262,-0.15627304,-0.16977891,0.7056414,0.5058559,0.3760647,1,19,False
1744005396216,1744005396237,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.1470386,-0.16819675,-0.16934523,0.70464396,0.5083395,0.37599722,1,21,False
1744005396237,1744005396256,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.15290882,-0.17380433,-0.17578968,0.702638,0.5108002,0.37267274,1,19,False
1744005396256,1744005396275,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.16416675,-0.18924657,-0.17742674,0.7026315,0.51146144,0.37258688,1,19,False
1744005396275,1744005396296,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.16626194,-0.20172615,-0.17924096,0.7026513,0.5143926,0.3722787,1,21,False
1744005396296,1744005396315,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.17363487,-0.21469446,-0.18283272,0.70007735,0.5159057,0.37108484,1,19,False
1744005396315,1744005396335,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.17698231,-0.23026499,-0.18193476,0.7003595,0.51828825,0.37118345,1,20,False
1744005396335,1744005396354,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.17783138,-0.2383587,-0.18451254,0.70022583,0.5197996,0.36994976,1,19,False
1744005396354,1744005396374,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.18427582,-0.2519134,-0.18223408,0.69938755,0.5204912,0.37067258,1,20,False
1744005396374,1744005396393,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.18848458,-0.2649183,-0.17892939,0.697596,0.5178932,0.37237734,1,19,False
1744005396393,1744005396413,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.18728119,-0.2762251,-0.18366346,0.6974039,0.5151561,0.36827445,1,20,False
1744005396413,1744005396434,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.18320684,-0.2767626,-0.17646158,0.69749266,0.5153568,0.37263742,1,21,False
1744005396434,1744005396453,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.17609046,-0.2896026,-0.16417743,0.6956812,0.510439,0.3745145,1,19,False
1744005396453,1744005396474,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.18029313,-0.3062177,-0.14998133,0.69412744,0.500729,0.37867135,1,21,False
1744005396474,1744005396498,-0.9254243,8.747627,4.7496095,2.921962,6.4252415,7.824679,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,24,False
1744005396498,1744005396521,-0.9993565,8.841211,4.743119,2.9131007,6.36575,7.8231597,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,23,False
1744005396521,1744005396544,-0.9124073,8.688878,4.768812,2.8549135,6.2670984,7.8181605,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,23,False
1744005396544,1744005396561,-0.9354382,8.68603,4.732997,2.8603928,6.2676654,7.802645,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,17,False
1744005396561,1744005396580,-1.0212924,8.667385,4.7904606,2.8587224,6.2687607,7.789185,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,19,False
1744005396580,1744005396600,-0.9325668,8.739373,4.681073,2.7843928,6.267025,7.7807302,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,20,False
1744005396600,1744005396619,-0.82437533,9.028342,4.589069,2.6488829,5.8000283,7.7402306,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,19,False
1744005396619,1744005396639,-0.9248559,8.946562,4.650361,2.5822773,5.755824,7.727501,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,20,False
1744005396639,1744005396659,-1.1560804,8.719675,4.9996834,1.9874302,5.5385184,7.309839,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,20,False
1744005396659,1744005396678,-1.0506945,8.582519,5.068082,1.8326062,5.458332,7.2924304,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,19,False
1744005396678,1744005396698,-0.9021659,8.754365,4.8568974,1.5105191,5.3389688,7.164805,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,20,False
1744005396698,1744005396717,-0.91851485,8.8914795,4.814975,1.508611,5.239446,7.1538763,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,19,False
1744005396717,1744005396744,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.22879589,-0.31184363,-0.13948087,0.5999224,0.49967676,0.38273278,1,27,False
1744005396744,1744005396766,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.22346932,-0.2991319,-0.14031163,0.60084414,0.49668968,0.38252404,1,22,False
1744005396766,1744005396788,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.22704887,-0.30025586,-0.13353121,0.59959227,0.4964794,0.38128796,1,22,False
1744005396788,1744005396806,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.23982781,-0.3137006,-0.122681044,0.59174216,0.48652402,0.37586126,1,18,False
1744005396806,1744005396825,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.1717962,-0.3004208,-0.11690854,0.41009805,0.48345774,0.3739825,1,19,False
1744005396825,1744005396845,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.14391103,-0.2795909,-0.12179532,0.37157297,0.46671236,0.37191936,1,20,False
1744005396845,1744005396865,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.18461332,-0.2858093,-0.11723229,0.2277325,0.4636437,0.37113371,1,20,False
1744005396865,1744005396884,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.18025798,-0.28446543,-0.09442785,0.22890104,0.46382037,0.3369962,1,19,False
1744005396884,1744005396905,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.18572503,-0.2756998,-0.080016434,0.22414368,0.46094579,0.321087,1,21,False
1744005396905,1744005396923,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.18157129,-0.25863278,-0.07445161,0.22701217,0.4520359,0.31826982,1,18,False
1744005396923,1744005396943,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.17672728,-0.24887748,-0.06383355,0.22928703,0.4493475,0.3093619,1,20,False
1744005396943,1744005396963,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.18905416,-0.2420116,-0.055585586,0.21430585,0.44852826,0.3027535,1,20,False
1744005396963,1744005396985,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.18174843,-0.23374066,-0.044521615,0.20576203,0.4431162,0.2933548,1,22,False
1744005396985,1744005397002,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.17964102,-0.22789486,-0.034013506,0.2078469,0.44219345,0.28135034,1,17,False
1744005397002,1744005397020,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.18221268,-0.21882989,-0.02660851,0.20415753,0.44245207,0.27092293,1,18,False
1744005397020,1744005397041,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.17666619,-0.20765136,-0.018740796,0.20158783,0.43118274,0.264014,1,21,False
1744005397041,1744005397060,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.17315993,-0.19944161,-0.011868762,0.20387211,0.42614305,0.25627965,1,19,False
1744005397060,1744005397080,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.1628916,-0.18824477,-0.008055544,0.20750691,0.42369783,0.24994944,1,20,False
1744005397080,1744005397103,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.15940975,-0.18095738,-0.006937695,0.20511718,0.41609612,0.2490789,1,23,False
1744005397103,1744005397119,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.15639216,-0.17748165,-0.003975077,0.20652212,0.41424307,0.24594264,1,16,False
1744005397119,1744005397139,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.15449852,-0.17132431,-0.004793615,0.20666125,0.41201264,0.24717854,1,20,False
1744005397139,1744005397159,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.1528248,-0.16928406,-0.004353799,0.20793091,0.4104741,0.24673834,1,20,False
1744005397159,1744005397177,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.14774255,-0.16464773,-0.003968973,0.20706162,0.40714943,0.24621707,1,18,False
1744005397177,1744005397198,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.14226326,-0.15723814,-0.007273665,0.20419696,0.40012115,0.24956943,1,21,False
1744005397198,1744005397217,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.13670455,-0.14927882,-0.010749388,0.2077286,0.39525715,0.25238743,1,19,False
1744005397217,1744005397237,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.13491477,-0.147263,-0.011170873,0.20579575,0.39337954,0.25274923,1,20,False
1744005397237,1744005397256,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.12865359,-0.14309704,-0.010926533,0.21273826,0.3903447,0.2526299,1,19,False
1744005397256,1744005397276,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.12526949,-0.13574244,-0.013956334,0.20907968,0.38529682,0.25574443,1,20,False
1744005397276,1744005397296,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.12039492,-0.13168031,-0.01213601,0.20955566,0.38113433,0.25501832,1,20,False
1744005397296,1744005397316,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.11826307,-0.12207781,-0.013516519,0.21019769,0.3754079,0.25593144,1,20,False
1744005397316,1744005397335,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.11774996,-0.115633376,-0.013821943,0.20974025,0.3682866,0.25606644,1,19,False
1744005397335,1744005397354,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.110193774,-0.11169342,-0.011329688,0.2173317,0.3648319,0.25611082,1,19,False
1744005397354,1744005397374,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.109479085,-0.10400897,-0.016057642,0.2169254,0.3582304,0.25819647,1,20,False
1744005397374,1744005397394,-0.86735624,8.767058,4.8654637,1.4855665,5.1426272,7.1445303,0.10862389,-0.10088754,-0.017871864,0.21746154,0.35561258,0.25773722,1,20,False
