timestamp,sensor_type,acc_x,acc_y,acc_z,lat,lon
1744883357796,lsm6dso Accelerometer Non-wakeup,-0.36370903,9.882657,0.20039889,30.32197825,120.15171744
1744883357807,lsm6dso Gyroscope Non-wakeup,-0.023746688,-0.73729265,-0.552435,30.32197825,120.15171744
1744883357816,lsm6dso Accelerometer Non-wakeup,-0.058325052,9.673285,1.3136597,30.32197825,120.15171744
1744883357826,lsm6dso Gyroscope Non-wakeup,-0.022219568,-0.59557605,-0.550297,30.32197825,120.15171744
1744883357835,lsm6dso Accelerometer Non-wakeup,-1.6707884,9.055637,2.0784655,30.32197825,120.15171744
1744883357846,lsm6dso Gyroscope Non-wakeup,0.13721156,-0.6294781,-0.49196112,30.32197825,120.15171744
1744883357863,lsm6dso Accelerometer Non-wakeup,-1.1321042,10.330414,-0.12502499,30.32197825,120.15171744
1744883357865,lsm6dso Gyroscope Non-wakeup,0.013820419,-0.6221479,-0.41163468,30.32197825,120.15171744
1744883357874,lsm6dso Accelerometer Non-wakeup,-0.73011,9.229117,0.46151567,30.32197825,120.15171744
1744883357884,lsm6dso Gyroscope Non-wakeup,0.012904149,-0.5509842,-0.42568418,30.32197825,120.15171744
1744883357893,lsm6dso Accelerometer Non-wakeup,-0.7648059,9.316455,0.13339986,30.32197825,120.15171744
1744883357903,lsm6dso Gyroscope Non-wakeup,0.016263809,-0.47493374,-0.35879642,30.32197825,120.15171744
1744883357915,lsm6dso Accelerometer Non-wakeup,-0.8545368,10.203594,1.7147565,30.32197825,120.15171744
1744883357924,lsm6dso Gyroscope Non-wakeup,-0.07505786,-0.38972056,-0.29343575,30.32197825,120.15171744
1744883357934,lsm6dso Accelerometer Non-wakeup,-1.5463617,9.171689,2.2510478,30.32197825,120.15171744
1744883357945,lsm6dso Gyroscope Non-wakeup,0.104225814,-0.34604496,-0.23051849,30.32197825,120.15171744
1744883357954,lsm6dso Accelerometer Non-wakeup,-1.311865,9.815658,0.025722843,30.32197825,120.15171744
1744883357963,lsm6dso Gyroscope Non-wakeup,0.037338037,-0.2935121,-0.14652699,30.32197825,120.15171744
1744883357972,lsm6dso Accelerometer Non-wakeup,-1.4458631,9.850353,0.024526432,30.32197825,120.15171744
1744883357983,lsm6dso Gyroscope Non-wakeup,-0.0060321167,-0.19455485,-0.15996562,30.32197825,120.15171744
1744883357992,lsm6dso Accelerometer Non-wakeup,-2.3602204,9.78814,0.6134599,30.32197825,120.15171744
1744883358002,lsm6dso Gyroscope Non-wakeup,-0.03077143,-0.27091077,-0.08788565,30.32197825,120.15171744
1744883358012,lsm6dso Accelerometer Non-wakeup,-1.7868403,9.7450695,0.36670008,30.32197825,120.15171744
1744883358022,lsm6dso Gyroscope Non-wakeup,-0.007253811,-0.29015246,-0.10651649,30.32197825,120.15171744
1744883358031,lsm6dso Accelerometer Non-wakeup,-1.2182459,9.876675,1.3746766,30.32197825,120.15171744
1744883358040,lsm6dso Gyroscope Non-wakeup,0.050471254,-0.38666633,-0.08605311,30.32197825,120.15171744
1744883358053,lsm6dso Accelerometer Non-wakeup,0.4743771,10.422537,0.25064817,30.32197905,120.1517182
1744883358062,lsm6dso Gyroscope Non-wakeup,-0.011835165,-0.2895416,-0.14591613,30.32197905,120.1517182
1744883358071,lsm6dso Accelerometer Non-wakeup,-0.9179466,9.363115,0.497408,30.32197905,120.1517182
1744883358081,lsm6dso Gyroscope Non-wakeup,0.04741702,-0.20463383,-0.20211409,30.32197905,120.1517182
1744883358091,lsm6dso Accelerometer Non-wakeup,-1.634896,11.163714,0.8012965,30.32197905,120.1517182
1744883358100,lsm6dso Gyroscope Non-wakeup,-0.0038941512,-0.49784052,-0.06620057,30.32197905,120.1517182
1744883358111,lsm6dso Accelerometer Non-wakeup,0.36759737,8.8340025,0.16211374,30.32197905,120.1517182
1744883358121,lsm6dso Gyroscope Non-wakeup,0.01137703,-0.22937314,-0.22776967,30.32197905,120.1517182
